anchor_id,city_id,city_name,anchor_name,anchor_type,official_source_type,product_id,product_title,product_url,product_category,product_category_value,match_type,match_score,evidence_level,evidence_policy,evidence_text
official-fukuoka-guide-26825,jp-fukuoka,후쿠오카,大濠公園,place,tourism_facility,4435009,후쿠오카 1일투어［오호리공원 일본정원&♡고야이섬♡(아이노시마 相島)&다자이후텐만구］,https://experiences.myrealtrip.com/products/4435009,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,상품 4435009: <h2>후쿠오카 대표적인 일본정원 그리고 냥집사 필견!! 세계적인 고양이의 낙원 과 &nbsp;학문 문화 예술 신 다자이후텐만구［오호리공원 일본정원 ♡고야이섬♡(아이노시마 相島)&...
official-fukuoka-guide-26898,jp-fukuoka,후쿠오카,福岡城跡,place,tourism_facility,3841906,"[당일] 눈과 입이 즐거운 식도락의 도시, 후쿠오카 시티투어 (비디오 가이드) #1+1",https://experiences.myrealtrip.com/products/3841906,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,전체 일정 · 코스1 · 후쿠오카 성터: 후쿠오카 성터 이름에서 알 수 있듯이 성의 모습이 온전하지 않습니다. 그렇다고 해서 볼 게 없는 건 아니죠. 봄이면 벚꽃이 만개하는 '마이즈루 공원'에서 멋진 풍경을 즐겨보세요! 다음 코스로 이동하시는 길에 있는 후쿠오카의 번화가 '다이묘 거리'도 소개해 드리겠습니다. 그리고 후쿠오카 시에 있는 지역으로서 하카타를 인식하고 계실 텐데요. 과거에 후쿠오카와 하카타는 엄연히 다른 도시였습니다. 이 둘이 하나의 도시가 된 사연을 들려드릴게요!
official-fukuoka-guide-26898,jp-fukuoka,후쿠오카,福岡城跡,place,tourism_facility,5735236,큐슈 이토시마 비경: 천여사 & 토토로 숲 산책로 & 부부암 & 후쿠오카 타워 일일 코스,https://experiences.myrealtrip.com/products/5735236,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,"전체 일정 · 코스1 · 후쿠오카성터 & 마이즈루 공원: 후쿠오카성터 & 마이즈루 공원 ⛩️17세기 초 무장 구로다 요시타카와 그의 아들 나가마사가 7년에 걸쳐 축성한 후쿠오카성은 ‘마이즈루성’이라는 별칭으로도 불리며🏯, 에도 시대 큐슈 최대 규모의 번주 거성이었습니다. 현재 혼마루·니노마루 일대는 마이즈루 공원으로 정비되었으며, 48만㎡에 달하는 성터는 국가 사적으로 지정되었습니다. 공원 내에는 다몬 야구라, 시오미 야구라, 시모노하시 고몬 등 중요문화재가 다수 남아 있으며📜, 오텐슈다이(大天守臺)는 무료 전망대로 후쿠오카 시가지와 하카타만을 조망하기에 좋습니다🌃. 매년 봄이면 해자와 석벽을 따라 약 1,000그루의 소메이요시노 벚꽃이 만개하며🌸, 3월 하순부터 4월 상순까지 ‘후쿠오카성 벚꽃 축제’가 열려 밤에는 환상적인 라이트업이 펼쳐집니다✨. 또한 나라·헤이안 시대 국제 교류사를 전하는 고로칸(鴻臚館) 유적 전시관도 무료로 관람할 수 있습니다🏛️. 2월 매화, 6월 수국, 11월 은행나무 물결까지🍁, 사계절 자연과 역사가 어우러진 산책길이 방문객을 맞"
official-fukuoka-guide-26906,jp-fukuoka,후쿠오카,櫛田神社,place,tourism_facility,3841906,"[당일] 눈과 입이 즐거운 식도락의 도시, 후쿠오카 시티투어 (비디오 가이드) #1+1",https://experiences.myrealtrip.com/products/3841906,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,"전체 일정 · 코스1 · 구시다 신사의 본당: 구시다 신사의 본당 신에게 참배하는 장소입니다. 하지만, 우리는 참배를 하지 않는 게 좋겠죠~? 지붕에 신들의 모습을 재밌게 표현한 조각들과 영천학의 우물까지 살펴보겠습니다."
official-fukuoka-guide-26920,jp-fukuoka,후쿠오카,住吉神社,place,tourism_facility,3841906,"[당일] 눈과 입이 즐거운 식도락의 도시, 후쿠오카 시티투어 (비디오 가이드) #1+1",https://experiences.myrealtrip.com/products/3841906,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,"전체 일정 · 코스1 · 스미요시 신사(住吉神社): 투어 소개 및 코스 안내: 스미요시 신사(住吉神社): 투어 소개 및 코스 안내 인천 국제 공항 기준으로 1시간 30분 정도면 갈 수 있는 도시, 후쿠오카! 그래서 한국인들이 즐겨 찾는 도시죠. 아울러 먹거리, 쇼핑, 편리한 교통 등 여행하기 너무나 좋은 곳입니다. 후쿠오카의 매력을 파헤치러 가보시죠! 그리고 일본 이야기할 때, 빼놓을 수 없는 것이 '신사'인데요. 하지만 '신사는 나쁘다'라고 생각하시는 분들이 있으실 겁니다. 어떤 신사가 괜찮은지, 이 스미요시 신사는 어떤 곳인지 설명해 드리겠습니다."
official-fukuoka-guide-26970,jp-fukuoka,후쿠오카,能古島,place,tourism_facility,3885537,<후쿠오카/유후인/벳푸> VIP프라이빗 맞춤 투어 [여행자보증보험가입업체],https://experiences.myrealtrip.com/products/3885537,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,전체 일정 · 코스1 · 후쿠오카출발 노코노시마 이토시마 코스: 후쿠오카출발 노코노시마 이토시마 코스 8:30 출발 → 9:00 메이노하마선착장 9:15 메이노하마선착장 → 9:25 노코노시마선착장 9:45 노코노시마선착장 전용버스 탑승 → 9:55 노코노시마 13:00 노코노시마선착장 → 13:10 메이노하마선착장 13:20 메이노하마선착장 → 14:00 팜비치가든 14:40 팜비치가든→ 14:45 후타미가우라 15:25 후타미가우라→ 15:40 사쿠라이신사 16:10 사쿠라이신사→16:20 런던버스 에리어 17:00 마타이치노시오→ 17:45
official-fukuoka-guide-26983,jp-fukuoka,후쿠오카,大濠公園日本庭園,place,tourism_facility,4435009,후쿠오카 1일투어［오호리공원 일본정원&♡고야이섬♡(아이노시마 相島)&다자이후텐만구］,https://experiences.myrealtrip.com/products/4435009,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,상품 4435009: <h2>후쿠오카 대표적인 일본정원 그리고 냥집사 필견!! 세계적인 고양이의 낙원 과 &nbsp;학문 문화 예술 신 다자이후텐만구［오호리공원 일본정원 ♡고야이섬♡(아이노시마 相島)&...
official-hiroshima-facility-1,jp-hiroshima,히로시마,縮景園,place,tourism_facility,5542718,히로시마/미야지마 7시간 프라이빗 투어 (가이드 포함),https://experiences.myrealtrip.com/products/5542718,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,전체 일정 · 코스1 · 슈케이엔 정원: 슈케이엔 정원
official-hiroshima-facility-1,jp-hiroshima,히로시마,縮景園,place,tourism_facility,5542744,히로시마 투어 (현지 음식 시식 포함),https://experiences.myrealtrip.com/products/5542744,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,✅ 포함 사항: • • 슈케이엔 정원 입장료 • 영어 구사 가능한 가이드 • 3시간 로컬 가이드 투어 • 6-8종 음식 시식 • 2종 음료 (주류 혹은 음료)
official-hiroshima-facility-14,jp-hiroshima,히로시마,広島城,place,tourism_facility,5542718,히로시마/미야지마 7시간 프라이빗 투어 (가이드 포함),https://experiences.myrealtrip.com/products/5542718,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,전체 일정 · 코스1 · 히로시마 성: 히로시마 성
official-hiroshima-facility-15,jp-hiroshima,히로시마,広島平和記念資料館,place,tourism_facility,5542730,히로시마 & 미야지마 일일 투어,https://experiences.myrealtrip.com/products/5542730,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,"전체 일정 · 코스1 · 히로시마 평화기념자료관 (1시간 소요): 히로시마 평화기념자료관 (1시간 소요) 태평양 전쟁이 끝난 후 1949년에 설립된 대규모 공원으로, 평화의 상징으로 수많은 방문객이 찾고 있습니다."
official-hiroshima-facility-15,jp-hiroshima,히로시마,広島平和記念資料館,place,tourism_facility,5542738,히로시마 & 미야지마 일일 투어 (히로시마 출발),https://experiences.myrealtrip.com/products/5542738,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,전체 일정 · 코스1 · 14:30 히로시마 평화기념자료관: 14:30 히로시마 평화기념자료관
official-hiroshima-facility-14,jp-hiroshima,히로시마,広島城,place,tourism_facility,4192026,"히로시마 일일관광 - 미야지마, 평화공원, 원폭돔, 히로시마성",https://experiences.myrealtrip.com/products/4192026,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,상세 코스: 16:30 히로시마 성 도착 및 견학
official-hiroshima-facility-15,jp-hiroshima,히로시마,広島平和記念資料館,place,tourism_facility,5905368,[히로시마] 평화기념관 + 미야지마 이쓰쿠시마 신사 :: 유네스코 등재지 1일 투어,https://experiences.myrealtrip.com/products/5905368,투어,tour,verified_detail,1.0,tour_detail_confirmed,투어 상세 일정·소개·포함사항에서 실제 장소 방문을 직접 확인했다.,상품 소개: 평화 기념 박물관 방문; 포함사항: 박물관 입장료
